data,chuva,tem_max,tem_min,tem_med,umd_max,umd_min,umd_med,ven_vel_med,rad_glo,et0
2009-02-18,5,27.2,18.6,21.333333333333332,95,62,86.625,3.1625,15054.7,2.653984855537283
2009-02-19,0,27.6,17.5,21.78333333333333,94,59,79.83333333333333,3.9833333333333334,26709.7,3.73574171401811
2009-02-20,8.799999999999999,26.5,17.5,20.9375,94,61,86.04166666666667,2.629166666666667,13888.9,2.3239868739580927
2009-02-21,12.6,28.1,17.9,20.416666666666668,96,59,86.75,2.0166666666666666,16354.9,2.7294057174571233
2009-02-22,23,30.2,16.8,22.116666666666667,96,38,76.70833333333333,2.325,25861.9,3.8035108582844823
2009-02-23,3.6,29,18.5,20.9125,95,51,85.83333333333333,2.2291666666666665,17719.4,3.0430539879229634
2009-02-24,19.2,21.8,16.1,18.504166666666666,96,81,91.70833333333333,2.9916666666666667,5965.2,1.2959524918941903
2009-02-25,0,19.3,14.9,16.95,93,78,86.79166666666667,4.45,10033.7,1.7304754308471464
2009-02-26,2,21.8,15.6,18.279166666666665,94,79,88.70833333333333,3.504166666666667,10243.6,1.7392715229256468
2009-02-27,0.8,25.2,18.2,20.920833333333334,94,68,84.5,2.2625,14237.6,2.197838233651469
2009-02-28,0.4,28.3,17.7,21.466666666666665,96,57,85.375,2.5375,18954.2,2.860375685322358
2009-03-01,6.2,28.7,19.2,22.2,95,57,83.91666666666667,2.975,17863.9,3.0604347802031127
2009-03-02,5.8,31.1,18.5,22.554166666666667,96,43,80.33333333333333,3.658333333333333,21343.2,4.1433547953037495
2009-03-03,0,28.6,16.5,21.658333333333335,97,57,81.33333333333333,1.7125000000000001,25404,3.1008350877673534
2009-03-04,0,30.3,19.2,23.933333333333334,95,51,78.04166666666667,2.0833333333333335,24056.7,3.2738511928878755
2009-03-05,0,28.6,17.9,22.191666666666666,94,50,76.45833333333333,3.9958333333333336,20691.6,3.841457703175768
2009-03-06,0,25.8,17,20.383333333333333,96,45,76.375,2.3041666666666667,25396.7,3.432300566911538
2009-03-07,1.2,27.9,16.4,20.666666666666668,95,50,80.95833333333333,3.1875,20383.6,3.405509967707813
2009-03-08,7.6,26.4,17.9,20.3375,95,61,85.375,4.2375,17914.2,3.206889810808352
2009-03-09,0,26.2,15.6,19.741666666666667,97,44,79.08333333333333,1.9875,20256.9,2.9390664965049336
2009-03-10,0,23.9,17,19.4625,90,62,81.04166666666667,4.254166666666666,13356.5,2.7931938900344826
2009-03-11,3.2,24.2,17.5,19.883333333333333,94,67,85.08333333333333,2.75,13433.800000000001,2.2487581782242554
