data,chuva,pre_med,pre_max,pre_min,pto_med,pto_max,pto_min,rad_glo,tem_med,tem_max,tem_min,umd_med,umd_max,umd_min,ven_raj_max,ven_vel_med,et0
2009-01-01,3.6,1008.6833333333334,1011.5,1005.8,20.020833333333332,21.8,18.1,9064,22.591666666666665,25.1,20.3,85.625,96,70,7.6,1.0083333333333333,2.2408867510645236
2009-01-02,79.6,1008.3375,1011.2,1006.4,19.179166666666667,20.2,18.4,3863.7,20.05,21.2,19.1,94.75,96,92,7.9,0.5666666666666667,1.0985913298573484
2009-01-03,96.8,1005.3541666666666,1007.7,1003,16.725,18.6,14.8,4033.2000000000003,17.7625,19.3,16.1,93.54166666666667,96,90,9.9,1.4625000000000001,1.124352239024039
2009-01-04,21.8,1009,1011.4,1005.9,15.591666666666667,18,12.9,16410,18.316666666666666,22.7,15,84.95833333333333,96,56,8,1.0125,3.2247031176528886
2009-01-05,0.8,1010.6833333333334,1011.9,1009,14.216666666666667,16.5,11.6,30740.3,19.391666666666666,26.1,13.2,75,97,44,7.5,0.9125,5.336451552264277
2009-01-06,0.4,1008.7875,1011.4,1006.5,14.595833333333333,17.7,10.6,32100.899999999998,21.133333333333333,29.7,13.4,70.95833333333333,97,32,7.6,0.9458333333333333,5.939973175262178
2009-01-07,1,1007.5,1009.4,1005.3,16.179166666666667,19.5,10.9,31556.4,23.595833333333335,32.5,15.2,68.45833333333333,97,28,7.5,1.0083333333333333,6.285709311563087
2009-01-08,0,1008.2875,1012,1006,18.058333333333334,20.9,14.1,28747.9,24.558333333333334,33,17.4,70.29166666666667,93,33,7.8,1.2041666666666666,6.153178480339685
2009-01-09,23.400000000000002,1013.6583333333333,1016.4,1010.9,19.7125,21.1,18.5,11698.3,22.016666666666666,26.4,19.4,87.25,96,66,11.3,0.4666666666666667,2.5732195982750428
2009-01-10,4,1013.8166666666666,1016.4,1011.4,20.34166666666667,21.9,18.6,8554.6,22.02916666666667,25.9,19.2,90.45833333333333,96,75,4.2,0.49583333333333335,2.009963673619237
2009-01-11,5.6,1008.9583333333334,1012.7,1005.2,20.116666666666667,21.7,16.3,18666.6,23.34583333333333,31.3,17.8,83.95833333333333,97,48,NA,1.0625,4.255531715086754
2009-01-12,28.8,1007.825,1009.8,1006,19.075,22,16.4,26048,23.975,30.8,17.7,76.20833333333333,96,45,7.5,0.8625,5.242053617001831
2009-01-13,0.8,1007.4916666666667,1009.8,1004.7,20.75,22.7,18.5,11484.5,22.775,26.4,19.1,88.875,96,68,5.3,0.24166666666666667,2.4597610582038185
2009-01-14,0,1004.1708333333333,1005.8,1002.7,20.25,21.8,17.6,24902,25.2875,32.4,20.1,76.375,97,42,9,0.6416666666666666,5.165509084069648
2009-01-15,0.2,1004.3375,1007.3,1001.4,20.425,23,18.8,11472.8,23.09583333333333,27.2,19.5,85.5,96,69,6.4,0.6333333333333333,2.5846241551614986
2009-01-16,0.4,1006.2125,1007.3,1004.5,20.029166666666665,21.3,18.4,16874.5,23.28333333333333,28.5,18.9,82.83333333333333,97,61,6.7,0.7416666666666667,3.5606525385485166
2009-01-17,1,1003.725,1006,1002.1,20.816666666666666,22.3,19.8,9030,23.091666666666665,26.4,21.1,87.58333333333333,96,71,5,0.2833333333333333,2.091590148445964
2009-01-18,1,1003.2375,1005.9,1001.2,20.441666666666666,22.7,17.9,26290.5,24.770833333333332,32.5,18.9,79.25,97,44,6.8,0.6791666666666667,5.350418278232907
2009-01-19,44.199999999999996,1006.4416666666667,1010.1,1004.4,20.2125,22.3,16.8,5014.5,21.71666666666667,24.5,18,91.33333333333333,97,82,11.5,0.9583333333333334,1.4208042754837362
2009-01-20,18.400000000000002,1010.7041666666667,1013.9,1007.9,18.533333333333335,20.3,17.2,9275.7,20.225,22.7,17.9,90.08333333333333,96,80,8.9,0.9958333333333333,2.032017270070012
2009-01-21,0,1014.0333333333333,1016.8,1011.7,16.504166666666666,18.6,14.7,19942.7,20.34166666666667,26,15.8,80.45833333333333,97,51,7.8,0.7,3.8282358381473442
2009-01-22,0,1016.2708333333334,1017.9,1014.9,15.954166666666666,19.1,14,19110.1,20.0875,26.3,14.7,79.04166666666667,97,53,6.6,1.0541666666666667,3.8092133462963047
2009-01-23,0.2,1016.3833333333333,1018,1014.5,16.433333333333334,18.2,13.9,28969.2,21.825,28.4,16.2,74.125,97,43,8.3,1.2333333333333334,5.531176171968207
2009-01-24,1,1012.2333333333333,1015.9,1009.4,17.345833333333335,19,14.3,28930.1,23.008333333333333,28.9,17.6,72.54166666666667,96,44,9.8,1.6583333333333332,5.789943968664256
2009-01-25,0,1009.0166666666667,1011,1007.2,19.2375,22.7,16.6,21810.9,24.370833333333334,31.1,17.5,74.95833333333333,95,50,6.3,1.0666666666666667,4.66054474926223
2009-01-26,23.6,1009.1791666666667,1010.1,1008,20.925,23.6,19,14477.8,23.316666666666666,30.7,19.7,87.25,96,60,8.1,0.8333333333333334,3.3432877951664928
2009-01-27,0,1009.7375,1011.1,1008,21.09166666666667,23.5,18.9,22214,24.645833333333332,31.3,19.4,82.20833333333333,97,53,8.8,1.0041666666666667,4.7220148941743005
2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-29,19.8,1002.475,1006.1,999.2,21.683333333333334,24,20.5,18427.7,24.791666666666668,31.3,21.8,84.04166666666667,96,56,13.4,0.7583333333333333,4.065956351169619
