data,chuva,pre_med,pre_max,pre_min,pto_med,pto_max,pto_min,rad_glo,tem_med,tem_max,tem_min,umd_med,umd_max,umd_min,ven_raj_max,ven_vel_med,et0
2014-08-01,17.599999999999998,907.9,912.2,905.5,12.020833333333334,14.4,10.3,13912.5,16.891666666666666,24.3,12.1,75.33333333333333,96,45,14.7,3.05,3.0614242992318563
2014-08-02,3.2,906.6125,912.1,904.7,12.066666666666666,15.8,9.5,15759.6,17.229166666666668,25.2,10.6,73.95833333333333,96,43,12.6,2.2875,2.920145851006881
2014-08-03,0,903.5416666666666,905.5,901.7,9.729166666666666,13.1,6.4,16137.7,18.470833333333335,25.4,13.7,59.291666666666664,85,30,14.5,3.2958333333333334,4.2120073073146695
2014-08-04,3.4000000000000004,905.6333333333333,911.9,902.3,9.229166666666666,13.4,5.1,9542,14.5,24.6,6.3,72.41666666666667,94,47,17,3.925,3.3781154708658634
2014-08-05,0.2,912.9916666666667,914.5,911.8,2.0541666666666667,6.4,-7.1,17853.100000000002,8.458333333333334,17.6,-0.4,71.83333333333333,99,19,8.7,2.3583333333333334,2.583031931676601
2014-08-06,0,911.2375,913.7,908.7,5.791666666666667,9.7,2.7,17199,11.658333333333333,21.7,4.4,70.58333333333333,93,37,8,3.25,3.4456559990636713
2014-08-07,0,910.5916666666667,912.6,908.6,9.466666666666667,13,6.6,15694.1,16.625,26.6,9.8,65.95833333333333,86,29,13.1,3.4375,4.2055014615932755
2014-08-08,0,912.425,914.4,910.4,11.0125,12,8.6,3946.1,12.533333333333333,14.5,9.1,90.45833333333333,97,82,6.1,1.5375,0.7941018125886361
2014-08-09,0,910.4708333333333,912.8,908.2,10.458333333333334,13.4,8.3,11689.1,12.820833333333333,19.8,9.4,86.16666666666667,93,65,8.2,3.5708333333333333,2.3351131920226345
2014-08-10,0,907.6,909.9,905.5,12.129166666666666,15.6,10.7,10184.1,15.491666666666667,22.8,11.6,81.95833333333333,95,49,9.9,2.154166666666667,2.238392184150722
2014-08-11,0,906.1333333333333,907.7,904.4,9.7125,13.3,5.4,15152.1,17.525,25.1,12.2,63.458333333333336,93,30,7.8,2.5416666666666665,3.545272161543587
2014-08-12,12,905.2083333333334,906.7,902.1,12.5,15.6,8.1,12985.5,16.5375,23.9,11.6,78.16666666666667,96,57,9.8,2.5708333333333333,2.6639573860460963
2014-08-13,0,911.9375,915.7,905.9,1.2666666666666666,13.8,-5.7,15491,7.616666666666666,14.5,2.3,66.45833333333333,95,31,12.4,4.316666666666666,2.8419447507089264
2014-08-14,0,914.7083333333334,915.9,913.3,0.09166666666666665,4.1,-5.6,19205.6,5.220833333333333,14.2,-2.4,72.45833333333333,94,37,7.9,2.5625,2.4412033475225017
2014-08-15,0,915.1208333333333,916.8,914,6.716666666666667,9.8,2.3,7192.7,9.0625,12.8,4.8,85.375,93,77,10.7,4.5375,1.2927704946506753
2014-08-16,19.6,914.1208333333333,916.3,912.3,11.304166666666667,13.9,9.8,4839.8,12.3875,15.7,10.9,93.16666666666667,96,84,12,3.1791666666666667,1.1606020952971354
2014-08-17,0.2,911.8375,913.8,910.1,12.079166666666666,15.6,9.6,14794.8,14.479166666666666,20.7,10.2,86.5,97,63,5.7,1.6083333333333334,1.9983259012273598
